loan_id,application_id,customer_id,disbursement_date,loan_amount,current_loan_status,total_principal_paid,total_interest_paid,remaining_balance,last_payment_date,next_payment_date,days_past_due,default_flag,application_date,loan_purpose,amount_requested,term_months,application_status,funnel_stage_reached,interest_rate_offered,dti_ratio,customer_name,age,employment_status,length_of_employment_years,annual_income,housing_status,city,state,join_date,credit_score_fico,total_credit_lines,open_credit_lines,derogatory_public_records,revolving_utilization_rate,credit_history_length_months,inquiries_last_6_months,nsf_count
LOAN0003646,APP0006726,CUST002593,2024-04-16,42203.55,Fully Paid,33264.53,5669.33,8939.02,2026-05-03,2026-06-02,20,0,2022-03-09,Debt Consolidation,42203.55,36,Approved,Disbursed,10.41,6.77,James Martinez,39.0,Employed,0.87,44434.95,Mortgage,San Jose,CA,2021-06-15,606.0,18.0,13.0,0.0,34.11,189.0,3.0,0.0
LOAN0003647,APP0006727,CUST000906,2024-10-06,30204.83,In Grace Period,22042.71,3843.53,8162.12,2025-10-08,2025-11-07,0,0,2024-05-03,Major Purchase,30204.83,60,Approved,Disbursed,23.72,15.92,Kiran Miller,40.0,Unemployed,0.0,68538.71,Rent,Raleigh,NC,2017-06-27,653.0,2.0,8.0,0.0,2.47,135.0,2.0,1.0
LOAN0003648,APP0006728,CUST003781,2023-07-05,6448.79,Current,5506.28,578.67,942.51,2025-06-22,2025-07-22,0,0,,Major Purchase,6448.79,36,Approved,Disbursed,17.16,9.77,Patricia Davis,38.0,Employed,20.14,35274.26,Own,Philadelphia,PA,2019-04-19,850.0,24.0,14.0,0.0,26.54,256.0,2.0,0.0
LOAN0003649,APP0006729,CUST004304,2023-10-18,76034.63,Fully Paid,38815.83,9444.68,37218.8,2025-10-09,2025-11-08,0,0,2025-06-24,Debt Consolidation,76034.63,36,Approved,Disbursed,11.94,6.1,Patricia Williams,48.0,Self-Employed,6.01,25936.88,Rent,Atlanta,GA,2017-08-18,620.0,20.0,11.0,1.0,10.17,73.0,0.0,1.0
LOAN0003650,APP0006731,CUST004223,2022-06-29,7623.28,Current,5893.89,1326.53,1729.39,2024-04-01,2024-05-01,0,0,,Credit Card Refinancing,7623.28,60,Approved,Disbursed,9.71,10.49,Joseph Lopez,39.0,Employed,3.04,54724.85,Mortgage,Fort Worth,TX,2018-03-02,802.0,7.0,4.0,0.0,7.81,54.0,0.0,0.0
LOAN0003651,APP0006732,CUST001137,2025-04-15,22598.71,Fully Paid,18556.9,2403.93,4041.81,2026-12-04,2027-01-03,0,0,,Debt Consolidation,22598.71,36,Approved,Disbursed,16.68,17.5,Arjun Wilson,54.0,Employed,4.06,21582.19,Rent,Fort Worth,TX,2021-06-24,605.0,21.0,3.0,0.0,49.83,23.0,1.0,0.0
LOAN0003652,APP0006733,CUST000905,2025-11-08,23164.0,Current,17641.34,4241.08,5522.66,2026-03-18,2026-04-17,10,0,2023-09-24,Debt Consolidation,23164.0,36,Approved,Disbursed,12.48,9.72,Deepa Williams,42.0,Self-Employed,0.91,,Rent,Cleveland,OH,2021-12-05,678.0,16.0,4.0,0.0,39.32,295.0,0.0,0.0
LOAN0003653,APP0006735,CUST002511,2022-10-25,3403.25,In Grace Period,2426.96,390.88,976.29,2023-10-21,2023-11-20,5,0,2025-03-09,Small Business,-3403.25,36,Approved,Disbursed,24.57,6.71,Jessica Garcia,45.0,Self-Employed,3.1,15000.0,Mortgage,Jacksonville,FL,2017-08-14,810.0,4.0,14.0,0.0,10.64,266.0,6.0,0.0
LOAN0003654,APP0006736,CUST004902,2023-02-18,16850.8,Fully Paid,11747.89,2637.04,5102.91,2025-06-27,2025-07-27,0,0,2025-11-27,Debt Consolidation,16850.8,36,Approved,Disbursed,14.37,12.41,Jessica Martinez,27.0,Retired,0.0,26414.79,Mortgage,Cleveland,OH,2020-09-30,613.0,9.0,7.0,0.0,33.23,125.0,1.0,0.0
LOAN0003655,APP0006737,CUST002115,2023-06-03,15407.95,Current,12951.66,2817.54,2456.29,2025-08-24,2025-09-23,5,0,2024-07-03,Home Improvement,15407.95,36,Approved,Disbursed,13.56,5.66,Sneha Martinez,48.0,Unemployed,0.0,122581.17,Rent,Fort Worth,TX,2015-03-25,559.0,12.0,3.0,1.0,33.44,119.0,3.0,0.0
LOAN0003656,APP0006738,CUST001618,2022-11-08,10546.81,Fully Paid,8665.69,808.93,1881.12,2024-09-10,2024-10-10,0,0,2022-09-29,Debt Consolidation,10546.81,36,Approved,Disbursed,12.87,10.74,Sneha Rodriguez,30.0,Employed,1.24,92623.74,Own,Dallas,TX,2018-05-22,677.0,14.0,2.0,0.0,26.5,30.0,0.0,0.0
LOAN0003657,APP0006739,CUST001465,2023-10-14,35022.64,Current,28907.1,2114.09,6115.54,,2024-01-24,5,0,2024-11-29,Debt Consolidation,35022.64,60,Approved,Disbursed,12.73,30.83,Mary Davis,33.0,Employed,20.02,61000.54,Own,Charlotte,NC,2020-09-11,654.0,9.0,1.0,0.0,21.5,134.0,1.0,0.0
LOAN0003658,APP0006740,CUST000928,2025-04-05,29010.73,Fully Paid,16721.91,1748.11,12288.82,2025-05-06,2025-06-05,0,0,2023-04-30,Home Improvement,29010.73,36,Approved,Disbursed,25.17,8.48,Sneha Brown,44.0,Employed,0.48,58817.03,Rent,El Paso,Texas,2015-10-10,772.0,20.0,13.0,0.0,15.94,186.0,3.0,0.0
LOAN0003659,APP0006747,CUST003133,2025-08-04,22912.8,Current,13674.93,2446.26,9237.87,2027-04-14,2027-05-14,0,0,,Home Improvement,22912.8,36,Approved,Disbursed,22.73,15.43,Sunita Reddy,22.0,Employed,2.44,,Own,Seattle,WA,2021-12-29,629.0,6.0,4.0,0.0,12.22,259.0,1.0,0.0
LOAN0003660,APP0006749,CUST000572,2022-11-06,9070.05,Fully Paid,5685.17,366.23,3384.88,2024-11-21,2024-12-21,20,0,2025-01-26,Debt Consolidation,9070.05,36,Approved,Disbursed,7.93,21.26,Deepa Martinez,60.0,Employed,0.14,78616.99,Own,San Jose,CA,2015-08-29,611.0,13.0,9.0,0.0,54.94,175.0,2.0,0.0
LOAN0003661,APP0006750,CUST004976,2022-12-05,53678.67,Current,46928.58,4620.17,6750.09,2024-08-28,2024-09-27,0,0,2025-12-30,Major Purchase,53678.67,36,Approved,Disbursed,6.14,5.44,Jennifer Kumar,23.0,Employed,11.38,20191.48,Rent,San Antonio,TX,2019-01-06,753.0,3.0,8.0,0.0,29.65,245.0,0.0,0.0
LOAN0003662,APP0006751,CUST000986,2022-08-14,28595.09,Current,17557.35,2960.82,11037.74,2023-05-15,2023-06-14,10,0,,Debt Consolidation,28595.09,36,Approved,Disbursed,18.02,14.73,David Smith,26.0,Employed,3.22,128430.06,Rent,Milwaukee,WI,2019-04-06,610.0,15.0,14.0,1.0,23.52,257.0,1.0,1.0
LOAN0003663,APP0006753,CUST004052,2022-02-19,7887.01,Current,4528.94,1065.09,3358.07,,2024-02-11,10,0,2024-06-27,Debt Consolidation,7887.01,60,Approved,Disbursed,22.96,13.61,Anjali Davis,42.0,Employed,3.01,221101.26,Own,Fort Worth,TX,2020-06-03,804.0,5.0,11.0,1.0,39.22,335.0,2.0,0.0
LOAN0003664,APP0006754,CUST001190,2023-08-07,41880.33,Fully Paid,31660.24,1966.21,10220.09,,2025-04-03,5,0,2024-02-02,Home Improvement,41880.33,36,Approved,Disbursed,14.75,,Kiran Hernandez,28.0,Employed,0.91,,Rent,Arlington,TX,2015-06-10,682.0,7.0,8.0,0.0,38.7,110.0,0.0,0.0
LOAN0003665,APP0006756,CUST001002,2023-03-16,11500.5,Fully Paid,7205.22,937.55,4295.28,2025-01-02,2025-02-01,0,0,2022-06-04,Debt Consolidation,11500.5,36,Approved,Disbursed,6.98,9.68,Sunita Smith,51.0,Employed,5.15,47917.96,Own,Nashville,TN,2021-05-05,784.0,19.0,12.0,0.0,46.11,83.0,0.0,0.0
LOAN0003666,APP0006757,CUST001095,2024-03-02,8004.78,In Grace Period,4938.73,286.48,3066.05,2026-02-17,2026-03-19,0,0,2023-03-30,Credit Card Refinancing,8004.78,36,Approved,Disbursed,27.5,2.49,Patricia Kumar,48.0,Employed,0.13,97780.48,Mortgage,Milwaukee,WI,2018-01-03,571.0,6.0,13.0,3.0,32.39,81.0,0.0,0.0
LOAN0003667,APP0006760,CUST001411,2023-01-01,9099.88,Current,6504.65,1538.49,2595.23,2023-01-27,2023-02-26,20,0,2023-01-17,Major Purchase,9099.88,60,Approved,Disbursed,10.76,,David Smith,55.0,Retired,0.0,39997.16,Rent,El Paso,TX,2020-06-22,738.0,21.0,9.0,0.0,8.67,89.0,6.0,2.0
LOAN0003668,APP0006763,CUST002014,2023-02-21,10406.25,Fully Paid,8722.94,967.07,1683.31,2025-05-16,2025-06-15,20,0,2024-09-13,Debt Consolidation,10406.25,60,Approved,Disbursed,18.01,11.22,Mary Mehta,28.0,Employed,15.0,52583.03,Rent,Louisville,KY,01/03/2017,615.0,2.0,6.0,0.0,29.28,234.0,2.0,1.0
LOAN0003669,APP0006764,CUST000072,2024-04-16,10990.69,Current,7254.4,800.03,3736.29,2026-03-14,2026-04-13,0,0,2022-07-08,Major Purchase,10990.69,60,Approved,Disbursed,16.43,16.3,Joseph Mehta,58.0,Employed,2.74,107658.92,Own,Phoenix,AZ,22/04/2016,654.0,20.0,4.0,0.0,14.13,115.0,0.0,0.0
LOAN0003670,APP0006767,CUST000327,2023-02-07,11854.4,Fully Paid,10444.68,1987.25,1409.72,2025-01-05,2025-02-04,20,0,2024-11-24,Debt Consolidation,11854.4,60,Approved,Disbursed,25.12,13.7,Patricia Lopez,53.0,Employed,4.44,86453.49,Own,Fresno,CA,22/08/2018,662.0,17.0,2.0,2.0,54.51,157.0,2.0,1.0
LOAN0003671,APP0006768,CUST002757,2023-05-05,6145.59,Charged-Off,1612.69,287.56,4532.9,2024-01-24,2024-02-23,130,1,2024-03-04,Home Improvement,6145.59,36,Approved,Disbursed,13.46,17.64,Deepa Lopez,42.0,Unemployed,0.0,37202.05,Mortgage,Boston,MA,2018-11-28,703.0,19.0,7.0,0.0,33.31,36.0,0.0,15.0
LOAN0003672,APP0006771,CUST000549,2024-06-16,10812.69,Current,6455.84,1008.7,4356.85,2026-05-08,2026-06-07,0,0,2022-06-02,Debt Consolidation,10812.69,60,Approved,Disbursed,8.23,25.91,Susan Rao,44.0,Employed,1.57,,Rent,Las Vegas,NV,2020-05-21,619.0,20.0,1.0,0.0,27.93,110.0,2.0,0.0
LOAN0003673,APP0006773,CUST001700,2022-01-30,19971.79,Fully Paid,15373.09,1173.14,4598.7,2023-07-29,2023-08-28,0,0,2025-08-07,Debt Consolidation,19971.79,60,Approved,Disbursed,5.92,29.91,Robert Williams,42.0,Unemployed,0.0,48864.12,Rent,Los Angeles,CA,04/01/2015,532.0,19.0,14.0,0.0,18.22,174.0,1.0,0.0
LOAN0003674,APP0006774,CUST000863,2024-04-01,4943.47,In Grace Period,2734.92,207.87,2208.55,2026-02-11,2026-03-13,0,0,2022-07-03,Debt Consolidation,4943.47,60,Approved,Disbursed,13.82,16.78,Amit Wilson,58.0,Retired,0.0,64774.78,Own,Denver,CO,2021-05-06,681.0,8.0,5.0,0.0,0.37,20.0,3.0,0.0
LOAN0003675,APP0006776,CUST001172,2025-11-14,22936.69,Current,16756.56,3778.1,6180.13,2026-11-23,2026-12-23,0,0,,Major Purchase,22936.69,36,Approved,Disbursed,17.32,21.38,Charles Rao,43.0,Employed,12.91,30418.9,Mortgage,Sacramento,CA,2016-01-24,749.0,10.0,3.0,0.0,36.76,97.0,4.0,0.0
LOAN0003676,APP0006779,CUST002497,2023-12-01,15788.7,Current,14938.96,2483.07,849.74,2025-01-10,2025-02-09,5,0,2022-09-26,Home Improvement,15788.7,36,Approved,Disbursed,26.45,18.79,Lisa Smith,36.0,Employed,1.71,106549.82,Mortgage,Jacksonville,FL,2015-05-20,669.0,11.0,12.0,0.0,15.65,112.0,1.0,0.0
LOAN0003677,APP0006780,CUST004710,2022-05-28,25017.72,Current,15241.32,1030.87,-33.68,2024-07-17,2024-08-16,0,0,2025-05-06,Credit Card Refinancing,25017.72,36,Approved,Disbursed,17.98,14.34,Richard Patel,39.0,Retired,0.0,81083.39,Mortgage,Austin,TX,2019-05-09,850.0,19.0,12.0,1.0,47.92,114.0,2.0,1.0
LOAN0003678,APP0006782,CUST001514,2024-01-24,30333.78,Fully Paid,29444.89,3866.56,888.89,2025-04-12,2025-05-12,0,0,2023-01-18,Debt Consolidation,30333.78,60,Approved,Disbursed,6.84,19.05,Vikram Rodriguez,22.0,Employed,1.35,58761.56,Rent,San Jose,CA,2021-10-08,710.0,13.0,9.0,0.0,25.25,304.0,1.0,0.0
LOAN0003679,APP0006783,CUST002544,2022-09-09,8475.43,Late (16-30 days),6724.29,1234.54,1751.14,2024-02-11,2024-03-12,0,0,,Debt Consolidation,8475.43,60,Approved,Disbursed,14.72,6.93,Linda Kumar,36.0,Employed,11.34,59398.85,Own,Fort Worth,TX,2017-04-16,721.0,16.0,5.0,1.0,52.99,348.0,0.0,0.0
LOAN0003680,APP0006784,CUST001128,2025-10-12,19655.39,Current,19163.41,3115.92,491.98,2027-09-06,2027-10-06,20,0,2024-11-28,Debt Consolidation,19655.39,60,Approved,Disbursed,9.05,18.93,Mary Martinez,30.0,Employed,6.14,107796.72,Own,Cleveland,OH,2018-03-09,772.0,7.0,8.0,0.0,7.3,132.0,1.0,0.0
LOAN0003681,APP0006788,CUST004710,2025-10-22,11100.74,Fully Paid,10253.35,2229.04,847.39,2027-04-06,2027-05-06,10,0,2024-06-16,Major Purchase,11100.74,36,Approved,Disbursed,27.41,27.98,Richard Patel,39.0,Retired,0.0,81083.39,Mortgage,Austin,TX,2019-05-09,850.0,19.0,12.0,1.0,47.92,114.0,2.0,0.0
LOAN0003682,APP0006789,CUST001814,2025-09-13,24736.57,Fully Paid,16090.86,1864.35,8645.71,2028-02-01,2028-03-02,10,0,2022-04-06,Credit Card Refinancing,24736.57,60,Approved,Disbursed,9.23,7.13,Ramesh Wilson,50.0,Unemployed,0.0,52222.28,Rent,Denver,CO,2019-04-04,817.0,19.0,5.0,0.0,42.35,286.0,1.0,0.0
LOAN0003683,APP0006790,CUST002421,2024-09-09,17100.62,Fully Paid,16631.42,1374.85,469.2,2024-12-08,2025-01-07,0,0,,Home Improvement,17100.62,60,Approved,Disbursed,17.48,26.89,Barbara Miller,52.0,Retired,0.0,188055.87,Mortgage,Jacksonville,FL,2016-03-21,731.0,17.0,13.0,0.0,49.36,219.0,0.0,0.0
LOAN0003684,APP0006791,CUST003552,2024-09-21,6316.79,Fully Paid,4647.35,1143.82,1669.44,,2026-03-02,0,0,2023-03-26,Debt Consolidation,6316.79,36,Approved,Disbursed,22.2,5.35,Rahul Anderson,22.0,Employed,1.46,73762.38,Mortgage,Washington,DC,2021-07-15,632.0,9.0,13.0,0.0,41.17,59.0,1.0,0.0
LOAN0003685,APP0006792,CUST002821,2024-03-10,76141.68,Late (16-30 days),49904.36,5683.88,26237.32,2025-04-25,2025-05-25,0,0,2024-03-23,Home Improvement,76141.68,60,Approved,Disbursed,24.57,15.1,Karen Brown,36.0,Retired,0.0,42832.9,Mortgage,Nashville,TN,2021-10-29,744.0,22.0,10.0,0.0,35.4,118.0,1.0,0.0
LOAN0003686,APP0006793,CUST001038,2022-01-17,3152.33,Fully Paid,2868.14,387.84,284.19,2024-01-02,2024-02-01,0,0,2025-03-21,Debt Consolidation,3152.33,60,Approved,Disbursed,26.46,17.12,Anil Garcia,22.0,Employed,1.67,44150.96,Mortgage,Tucson,AZ,2015-03-29,640.0,24.0,13.0,1.0,6.81,218.0,2.0,0.0
LOAN0003687,APP0006796,CUST000943,2025-08-17,28740.95,Fully Paid,24111.15,1891.72,4629.8,2026-01-03,2026-02-02,0,0,,Major Purchase,28740.95,36,Approved,Disbursed,26.75,15.64,Richard Jones,47.0,Unemployed,0.0,70199.63,Rent,New York,NY,2015-04-10,673.0,18.0,11.0,0.0,19.18,337.0,3.0,0.0
LOAN0003688,APP0006799,CUST003347,2023-06-18,10721.33,Current,7593.11,1557.54,3128.22,2024-06-25,2024-07-25,0,0,2023-05-09,Credit Card Refinancing,10721.33,60,Approved,Disbursed,10.47,23.38,Mary Kumar,36.0,Employed,0.67,305251.15,Mortgage,Tucson,Arizona,04/04/2016,752.0,24.0,11.0,0.0,21.5,236.0,0.0,0.0
LOAN0003689,APP0006809,CUST000073,2024-12-22,14720.86,Fully Paid,12447.96,1434.08,2272.9,2026-08-14,2026-09-13,0,0,2024-07-29,Home Improvement,14720.86,60,Approved,Disbursed,19.07,15.32,Joseph Hernandez,39.0,Retired,0.0,50908.09,Rent,Omaha,NE,2019-04-12,542.0,6.0,12.0,0.0,20.58,211.0,0.0,1.0
LOAN0003690,APP0006812,CUST001913,2023-04-20,35798.27,In Grace Period,32937.52,7567.57,2860.75,2023-06-13,2023-07-13,5,0,2022-05-03,Small Business,35798.27,60,Approved,Disbursed,6.95,24.58,William Rao,47.0,Retired,0.0,66714.86,Mortgage,Baltimore,MD,21/06/2020,568.0,10.0,13.0,0.0,46.08,151.0,4.0,0.0
LOAN0003691,APP0006813,CUST000220,2024-04-15,10790.43,Current,8733.4,1786.67,2057.03,2024-06-08,2024-07-08,0,0,2022-07-15,Home Improvement,10790.43,60,Approved,Disbursed,19.15,27.79,Karen Wilson,40.0,Employed,5.73,66163.96,Own,Portland,OR,2018-03-28,709.0,12.0,14.0,0.0,11.41,17.0,2.0,0.0
LOAN0003692,APP0006815,CUST001618,2025-04-07,26536.46,Current,18746.12,4389.47,7790.34,2026-02-17,2026-03-19,0,0,2022-12-10,Major Purchase,26536.46,60,Approved,Disbursed,27.62,16.37,Sneha Rodriguez,30.0,Employed,1.24,92623.74,Own,Dallas,TX,2018-05-22,677.0,14.0,2.0,0.0,26.5,30.0,0.0,0.0
LOAN0003693,APP0006816,CUST002002,2023-09-13,8538.32,Current,7630.56,1590.15,-21.71,2024-04-14,2024-05-14,5,0,2022-07-17,Home Improvement,8538.32,60,Approved,Disbursed,26.57,13.57,Priya Hernandez,38.0,Employed,7.62,51764.0,Rent,San Francisco,CA,2017-12-08,673.0,12.0,3.0,0.0,23.66,239.0,2.0,0.0
LOAN0003694,APP0006820,CUST004437,2023-04-28,53655.6,Current,41787.97,4536.65,-222.09,2025-05-20,2025-06-19,20,0,2022-09-24,Debt Consolidation,53655.6,36,Approved,Disbursed,23.84,11.99,Amit Brown,54.0,Employed,3.54,179151.71,Mortgage,Raleigh,NC,2019-01-27,577.0,7.0,11.0,0.0,17.85,156.0,3.0,1.0
LOAN0003695,APP0006824,CUST002945,2024-08-16,2720.74,Current,2402.9,169.54,317.84,2024-09-13,2024-10-13,20,0,2024-10-18,Small Business,2720.74,60,Approved,Disbursed,12.5,29.25,Sarah Miller,43.0,Self-Employed,8.08,30664.23,Rent,Austin,TX,2019-05-28,716.0,13.0,11.0,0.0,38.74,276.0,2.0,0.0
LOAN0003696,APP0006826,CUST003050,2025-07-30,19077.79,Fully Paid,15642.44,1513.77,3435.35,2027-01-25,2027-02-24,0,0,2025-10-31,Home Improvement,19077.79,36,Approved,Disbursed,19.86,14.84,Joseph Gonzalez,54.0,Employed,5.03,52820.21,Mortgage,Charlotte,NC,2016-02-23,,,,,,,,0.0
LOAN0003697,APP0006828,CUST004229,2025-05-24,14682.0,Fully Paid,8159.34,1288.43,6522.66,2025-06-18,2025-07-18,0,0,2023-06-29,Debt Consolidation,14682.0,60,Approved,Disbursed,6.14,7.08,Richard Williams,43.0,Employed,9.3,64006.12,Mortgage,Denver,CO,2019-04-30,797.0,13.0,8.0,0.0,12.68,339.0,0.0,0.0
LOAN0003698,APP0006829,CUST004031,2023-04-05,15404.96,Fully Paid,10996.32,1551.15,4408.64,2024-05-25,2024-06-24,0,0,2022-07-23,Home Improvement,15404.96,60,Approved,Disbursed,9.32,20.47,Charles Brown,50.0,Self-Employed,5.64,69717.74,Mortgage,San Francisco,CA,2019-02-15,589.0,9.0,3.0,0.0,17.35,99.0,6.0,0.0
LOAN0003699,APP0006830,CUST001414,2024-11-26,14666.89,Fully Paid,7393.6,1623.84,7273.29,2024-12-16,2025-01-15,0,0,2023-04-23,Major Purchase,14666.89,36,Approved,Disbursed,9.19,6.73,Ramesh Patel,65.0,Employed,9.05,76439.45,Rent,Nashville,TN,2016-08-29,768.0,18.0,8.0,0.0,59.4,244.0,1.0,0.0
LOAN0003700,APP0006831,CUST000488,2022-02-21,18606.62,Fully Paid,18227.78,2500.58,378.84,2023-08-11,2023-09-10,0,0,2024-11-04,Credit Card Refinancing,18606.62,36,Approved,Disbursed,17.63,28.42,Lisa Nair,27.0,Employed,0.93,75338.99,Rent,Nashville,TN,2016-09-06,508.0,20.0,7.0,0.0,67.7,286.0,2.0,0.0
LOAN0003701,APP0006834,CUST002317,2024-11-22,23884.07,Fully Paid,14147.5,2060.58,9736.57,2026-07-06,2026-08-05,0,0,2022-01-08,Credit Card Refinancing,23884.07,36,Approved,Disbursed,5.53,12.94,Anil Gonzalez,50.0,Employed,3.92,70510.07,Mortgage,Philadelphia,PA,2021-03-01,756.0,23.0,10.0,3.0,36.11,197.0,2.0,0.0
LOAN0003702,APP0006836,CUST003357,2023-11-19,23021.27,Fully Paid,14460.74,2698.56,8560.53,2024-04-01,2024-05-01,0,0,2025-07-18,Debt Consolidation,23021.27,60,Approved,Disbursed,23.39,14.58,Neha Nair,40.0,Employed,1.41,27224.79,Mortgage,Miami,FL,2018-09-20,596.0,12.0,13.0,0.0,17.85,221.0,0.0,0.0
LOAN0003703,APP0006839,CUST003754,2023-04-06,6684.07,Current,4253.17,389.98,2430.9,2024-05-27,2024-06-26,0,0,2022-02-02,Credit Card Refinancing,6684.07,60,Approved,Disbursed,26.67,29.28,William Williams,34.0,Retired,0.0,74683.26,Rent,Austin,TX,05/06/2021,671.0,24.0,5.0,0.0,70.4,336.0,2.0,1.0
LOAN0003704,APP0006840,CUST002719,2024-10-12,6204.42,Late (16-30 days),3671.75,563.12,2532.67,2025-07-08,2025-08-07,0,0,2022-11-01,Home Improvement,6204.42,36,Approved,Disbursed,23.3,19.44,Barbara Hernandez,32.0,Employed,6.44,71174.51,Own,Philadelphia,PA,10/05/2017,707.0,24.0,1.0,0.0,3.72,49.0,0.0,0.0
LOAN0003705,APP0006842,CUST002951,2022-04-13,5669.79,Late (16-30 days),5480.2,1216.71,189.59,,2023-07-08,0,0,2025-12-05,Major Purchase,5669.79,36,Approved,Disbursed,26.65,3.62,William Wilson,54.0,Unemployed,0.0,141706.58,Rent,El Paso,TX,2018-07-26,673.0,12.0,7.0,0.0,16.87,100.0,0.0,0.0
LOAN0003706,APP0006844,CUST002980,2025-07-01,20111.22,In Grace Period,11722.07,1017.2,8389.15,2027-12-14,2028-01-13,5,0,2024-09-03,Home Improvement,20111.22,36,Approved,Disbursed,11.63,10.36,Anil Shah,42.0,Employed,1.6,43464.21,Own,Milwaukee,WI,02/02/2018,611.0,20.0,8.0,0.0,34.8,275.0,0.0,0.0
LOAN0003707,APP0006846,CUST001082,2025-08-16,14403.45,Fully Paid,12754.79,911.94,1648.66,2026-09-15,2026-10-15,0,0,2022-03-22,Major Purchase,14403.45,36,Approved,Disbursed,7.05,7.59,William Nair,35.0,Self-Employed,7.51,55065.29,Rent,Cleveland,OH,2021-11-03,606.0,21.0,9.0,0.0,30.22,228.0,0.0,0.0
LOAN0003708,APP0006847,CUST003937,2024-12-01,4299.85,Current,2623.51,533.23,1676.34,2026-08-22,2026-09-21,0,0,2022-08-22,Home Improvement,4299.85,60,Approved,Disbursed,16.17,35.26,Pooja Patel,54.0,Unemployed,0.0,102121.05,Rent,Minneapolis,MN,2017-02-17,751.0,7.0,7.0,0.0,1.95,136.0,2.0,0.0
LOAN0003709,APP0006853,CUST002719,2023-08-27,19796.78,Fully Paid,14757.89,2243.34,5038.89,2024-02-07,2024-03-08,0,0,2024-02-01,Debt Consolidation,19796.78,36,Approved,Disbursed,6.8,23.39,Barbara Hernandez,32.0,Employed,6.44,71174.51,Own,Philadelphia,PA,10/05/2017,707.0,24.0,1.0,0.0,3.72,49.0,0.0,0.0
LOAN0003710,APP0006856,CUST000656,2024-02-25,15498.36,Current,8466.51,1842.68,7031.85,2026-07-30,2026-08-29,10,0,2025-12-07,Debt Consolidation,15498.36,36,Approved,Disbursed,27.96,13.31,Arjun Gonzalez,40.0,Employed,2.81,91670.84,Rent,San Diego,CA,2021-05-19,773.0,3.0,9.0,1.0,35.21,341.0,0.0,0.0
LOAN0003711,APP0006857,CUST002763,2024-02-21,13043.11,Current,8248.42,1663.65,4794.69,2025-09-15,2025-10-15,5,0,2023-08-10,Credit Card Refinancing,13043.11,36,Approved,Disbursed,24.78,16.42,Sunita Rao,50.0,Employed,1.76,113728.6,Mortgage,Boston,MA,2016-06-13,651.0,18.0,1.0,1.0,24.78,189.0,2.0,0.0
LOAN0003712,APP0006858,CUST004912,2023-07-16,20400.46,Fully Paid,11302.72,1365.68,9097.74,2024-06-30,2024-07-30,10,0,2025-05-25,Debt Consolidation,20400.46,36,Approved,Disbursed,26.43,40.34,Amit Garcia,55.0,Employed,24.41,170908.11,Rent,Los Angeles,California,2021-07-03,786.0,19.0,1.0,2.0,17.63,25.0,3.0,0.0
LOAN0003713,APP0006861,CUST003056,2025-08-09,34416.38,Fully Paid,27140.8,3592.8,7275.58,2027-03-22,2027-04-21,0,0,2024-05-26,Debt Consolidation,34416.38,60,Approved,Disbursed,5.65,25.57,Jessica Smith,29.0,Unemployed,0.0,31502.04,Own,Denver,CO,2015-05-23,669.0,9.0,8.0,0.0,5.51,338.0,1.0,0.0
LOAN0003714,APP0006862,CUST004491,2022-08-13,5713.05,Fully Paid,4865.84,578.74,847.21,2023-11-12,2023-12-12,0,0,2025-02-06,Debt Consolidation,5713.05,60,Approved,Disbursed,16.03,19.27,Rahul Johnson,44.0,Retired,0.0,71460.38,Own,Houston,TX,2020-08-03,627.0,8.0,6.0,0.0,73.05,336.0,0.0,0.0
LOAN0003715,APP0006863,CUST002662,2023-01-30,17020.62,Current,8922.04,1335.57,8098.58,,2024-06-14,0,0,2022-10-03,Debt Consolidation,17020.62,36,Approved,Disbursed,15.28,7.22,Pooja Davis,29.0,Employed,2.14,66867.72,Mortgage,Louisville,KY,2020-07-23,757.0,5.0,13.0,0.0,18.41,250.0,1.0,0.0
LOAN0003716,APP0006865,CUST003922,2022-02-27,14160.0,Current,14028.71,1770.92,131.29,2024-07-30,2024-08-29,0,0,2023-05-21,Debt Consolidation,14160.0,36,Approved,Disbursed,10.63,12.83,Rahul Sharma,42.0,Employed,13.36,61113.39,Own,Nashville,TN,2018-12-01,600.0,4.0,8.0,0.0,100.0,236.0,1.0,0.0
LOAN0003717,APP0006866,CUST003174,2023-06-18,5583.49,Fully Paid,4584.79,1059.77,998.7,2023-12-05,2024-01-04,10,0,2025-06-11,Credit Card Refinancing,5583.49,36,Approved,Disbursed,21.95,10.88,Priya Lopez,49.0,Employed,0.79,59894.26,Own,Austin,Texas,2021-08-28,702.0,15.0,10.0,0.0,62.3,84.0,2.0,1.0
LOAN0003718,APP0006867,CUST002303,2023-07-24,40427.7,Current,35649.24,3723.15,4778.46,2025-10-08,2025-11-07,0,0,2024-12-26,Major Purchase,40427.7,60,Approved,Disbursed,17.34,9.36,David Rodriguez,35.0,Self-Employed,2.45,93158.54,Rent,Milwaukee,WI,2020-08-23,624.0,16.0,12.0,1.0,20.19,152.0,0.0,0.0
