customer_id,customer_name,age,employment_status,length_of_employment_years,annual_income,housing_status,city,state,join_date
CUST002405,Karen Hernandez,60,Employed,9.66,64401.17,Rent,San Francisco,CA,2017-07-01
CUST002406,Robert Kumar,56,Employed,3.27,72288.01,Mortgage,New York,NY,11/12/2015
CUST002407,Sunita Shah,24,Employed,2.03,56603.98,Rent,Columbus,OH,2019-11-02
CUST002408,Charles Rao,49,Employed,5.0,60206.54,Mortgage,Raleigh,NC,2021-04-11
CUST002409,Mary Davis,49,Employed,3.81,42107.59,RENT,Phoenix,Arizona,2015-09-11
CUST002410,Arjun Hernandez,26,Unemployed,0.0,38150.71,Rent,Chicago,IL,2020-12-04
CUST002411,Sarah Miller,49,Retired,0.0,32887.82,Rent,Las Vegas,NV,2016-06-09
CUST002412,Patricia Mehta,58,Employed,4.22,25972.93,Mortgage,Washington,DC,2016-05-26
CUST002413,Sarah Mehta,26,EMPLOYED,10.38,35318.76,Mortgage,Phoenix,AZ,2017-03-12
CUST002414,Joseph Gupta,28,Employed,6.63,53929.87,Own,Fresno,CA,10/02/2018
CUST002415,Anjali Kumar,52,Self-Employed,2.08,63695.59,Rent,Houston,TX,09/04/2016
CUST002416,Priya Garcia,43,Self-Employed,11.57,50879.84,MORTGAGE,Phoenix,AZ,11/05/2018
CUST002417,Deepa Shah,46,Retired,0.0,15000.0,Mortgage,Atlanta,GA,2015-11-27
CUST002418,James Williams,44,Employed,2.81,154006.77,Rent,Chicago,Illinois,2016-02-12
CUST002419,Kiran Williams,44,Self-Employed,9.18,114908.11,Mortgage,Denver,CO,2020-12-26
CUST002420,Richard Johnson,24,Employed,1.58,78233.71,Rent,Portland,OR,2016-07-26
CUST002421,Barbara Miller,52,Retired,0.0,188055.87,Mortgage,Jacksonville,FL,2016-03-21
CUST002422,William Williams,54,Employed,0.61,33308.95,Rent,Dallas,TX,2021-08-06
CUST002423,Susan Patel,37,Employed,10.04,185827.68,Own,Portland,OR,2015-07-06
CUST002424,Jessica Davis,39,Self-Employed,6.54,33552.66,Mortgage,Boston,MA,2015-04-09
CUST002425,Pooja Williams,22,Unemployed,0.0,69095.35,Mortgage,Memphis,TN,2019-11-12
CUST002426,Ramesh Reddy,46,Employed,0.11,27880.91,Rent,Baltimore,MD,25/11/2020
CUST002427,Anil Martinez,46,Employed,2.47,60404.35,Own,Memphis,TN,2016-02-05
CUST002428,David Reddy,39,Employed,5.62,75485.8,mortgage,Memphis,TN,2020-07-01
CUST002429,Richard Davis,53,Employed,1.66,54567.07,Rent,Philadelphia,PA,2021-09-05
CUST002430,Ramesh Garcia,35,Employed,18.11,,Own,Fresno,CA,25/06/2021
CUST002431,Sarah Martinez,46,Retired,0.0,63538.97,RENT,Dallas,TX,2020-05-28
CUST002432,Charles Patel,27,Employed,4.56,43763.31,Rent,Washington,DC,2021-08-06
CUST002433,Deepa Shah,39,Self-Employed,1.9,42612.89,Own,San Diego,CA,2016-08-10
CUST002434,Richard Rodriguez,37,Self-Employed,11.33,97396.76,Rent,Jacksonville,FL,24/06/2021
CUST002435,Sneha Williams,42,Unemployed,0.0,40447.28,Mortgage,Fresno,CA,2016-05-29
CUST002436,Rahul Gonzalez,35,Retired,0.0,103698.38,mortgage,Louisville,KY,2019-09-28
CUST002437,Anjali Garcia,38,Self-Employed,3.23,124695.13,Mortgage,Tucson,AZ,2020-10-26
CUST002438,Sneha Anderson,49,EMPLOYED,19.87,21999.43,Rent,Dallas,TX,2021-02-21
CUST002439,Ramesh Kumar,34,Employed,3.02,118155.38,Own,Charlotte,North Carolina,14/06/2016
CUST002440,Ramesh Rao,22,Employed,13.51,206128.21,Mortgage,New York,NY,2017-02-09
CUST002441,Barbara Sharma,60,Employed,18.92,69647.51,Rent,Los Angeles,CA,2016-12-19
CUST002442,Mary Rao,56,Employed,2.45,85772.22,Own,Nashville,TN,12/05/2021
CUST002443,Anjali Wilson,24,SELF-EMPLOYED,16.7,111547.21,Rent,Milwaukee,WI,05/08/2017
CUST002444,Jennifer Rao,48,employed,0.74,50752.22,MORTGAGE,Fresno,CA,2018-06-15
CUST002445,Lisa Gupta,33,Employed,0.87,66793.97,Mortgage,Las Vegas,NV,2019-10-04
CUST002446,Barbara Singh,43,Retired,0.0,27213.82,Rent,Fresno,CA,2021-08-22
CUST002447,Susan Rodriguez,43,Employed,3.15,65067.54,Own,Memphis,TN,2015-07-09
CUST002448,Anjali Anderson,37,Employed,1.0,80730.13,Mortgage,Charlotte,NC,04/04/2015
CUST002449,Lisa Anderson,30,Self-Employed,2.08,81609.24,Rent,Indianapolis,IN,2021-08-01
CUST002450,Charles Gonzalez,31,Self-Employed,0.55,113465.58,Own,Milwaukee,WI,2020-11-26
CUST002451,Sneha Williams,29,Employed,2.81,37613.51,Mortgage,Washington,District of Columbia,2016-04-03
CUST002452,Arjun Jones,30,Self-Employed,8.79,43496.51,Own,San Jose,CA,2015-03-26
CUST002453,Sneha Miller,39,Employed,4.52,186708.6,Rent,Seattle,WA,2015-08-13
CUST002454,Barbara Miller,31,Employed,8.31,54710.07,OWN,Fort Worth,Texas,2016-11-12
CUST002455,James Smith,48,Employed,0.73,67509.27,Mortgage,San Diego,CA,2017-03-22
CUST002456,Pooja Reddy,57,Self-Employed,2.55,57514.59,MORTGAGE,Chicago,IL,2015-09-18
CUST002457,Rahul Sharma,33,Employed,0.2,36570.29,Mortgage,Portland,OR,11/01/2016
CUST002458,Vikram Wilson,42,Self-Employed,2.31,158596.34,Own,Arlington,TX,30/06/2018
CUST002459,Vikram Reddy,45,Employed,4.77,43624.72,Rent,Los Angeles,CA,2018-08-11
CUST002460,Rahul Gonzalez,45,Unemployed,0.0,30443.53,Mortgage,Indianapolis,IN,2021-11-15
CUST002461,Kiran Martinez,40,Unemployed,0.0,45686.4,Mortgage,Columbus,OH,2016-05-31
CUST002462,John Wilson,48,employed,0.32,18015.3,Own,Phoenix,AZ,2021-10-28
CUST002463,Robert Brown,45,Employed,1.82,,Rent,San Antonio,TX,2015-08-08
CUST002464,Anjali Patel,25,Self-Employed,7.38,33494.04,Mortgage,Omaha,Nebraska,2016-03-22
CUST002465,David Miller,50,Employed,0.1,,Own,Chicago,IL,2019-10-15
CUST002466,Ramesh Rodriguez,50,Employed,4.78,,Mortgage,Baltimore,MD,2019-08-03
CUST002467,Neha Kumar,30,Employed,1.01,101995.34,Rent,Omaha,Nebraska,2019-02-16
CUST002468,Kiran Shah,40,employed,14.44,138564.39,Own,Houston,TX,2018-08-29
CUST002469,Rahul Nair,48,Employed,2.81,95674.32,Own,Indianapolis,Indiana,2015-08-16
CUST002470,Patricia Shah,37,Employed,0.25,,Mortgage,Chicago,IL,2016-09-28
CUST002471,Anjali Wilson,52,Self-Employed,6.25,65164.41,Mortgage,Louisville,Kentucky,2018-12-12
CUST002472,Sarah Davis,68,Employed,3.31,23980.81,Rent,Baltimore,Maryland,2018-04-22
CUST002473,Sneha Johnson,30,Employed,10.65,55256.01,Rent,Charlotte,NC,2016-12-20
CUST002474,Rahul Shah,23,Retired,0.0,35729.68,Own,Fresno,CA,2018-07-02
CUST002475,Mary Nair,43,Self-Employed,5.9,90816.46,Mortgage,Columbus,OH,2021-07-29
CUST002476,Barbara Rodriguez,48,Employed,7.29,280310.01,Own,Houston,TX,2017-07-01
CUST002477,Anil Mehta,37,Employed,2.73,,Mortgage,Dallas,Texas,2017-04-03
CUST002478,Barbara Rodriguez,57,Employed,7.86,18129.87,rent,Minneapolis,MN,18/10/2019
CUST002479,Sarah Gupta,23,Employed,0.26,48207.11,Mortgage,Denver,CO,25/02/2019
CUST002480,David Smith,48,Retired,0.0,64440.3,Own,Charlotte,NC,2021-11-09
CUST002481,Linda Rao,32,Self-Employed,5.06,63096.11,Own,Cleveland,OH,2016-10-04
CUST002482,Jennifer Shah,60,Retired,0.0,38619.48,Rent,Oklahoma City,OK,2020-01-25
CUST002483,Anjali Gonzalez,63,Unemployed,0.0,69367.59,Rent,Cleveland,OH,2021-10-22
CUST002484,Jennifer Kumar,30,Employed,0.61,28410.09,Mortgage,Omaha,NE,2021-10-05
CUST002485,Richard Wilson,33,SELF-EMPLOYED,5.21,33963.94,Own,Oklahoma City,OK,2018-05-21
CUST002486,David Wilson,50,Unemployed,0.0,88210.26,Rent,Indianapolis,Indiana,06/03/2015
CUST002487,Thomas Nair,35,Employed,1.23,32552.26,Mortgage,Nashville,TN,2020-07-01
CUST002488,Lisa Kumar,39,Employed,0.22,,Mortgage,San Jose,CA,2021-04-09
CUST002489,Anjali Patel,40,Employed,3.87,26326.25,Rent,Tucson,AZ,2019-11-10
CUST002490,Lisa Reddy,22,EMPLOYED,0.68,172628.22,Own,Charlotte,NC,2015-07-16
CUST002491,Sunita Rao,39,Self-Employed,13.25,37625.53,Mortgage,Portland,OR,2020-10-14
CUST002492,Jennifer Brown,31,self-employed,0.82,52354.86,rent,Nashville,TN,2018-12-14
CUST002493,Neha Jones,34,Retired,0.0,73011.19,Own,Seattle,Washington,2019-07-16
CUST002494,Karen Reddy,57,Self-Employed,1.52,42650.32,Rent,Houston,TX,28/10/2016
CUST002495,Jessica Reddy,24,Unemployed,0.0,65254.06,Mortgage,Sacramento,CA,2017-04-17
CUST002496,Vikram Nair,49,Employed,7.83,84559.78,Rent,Raleigh,NC,2020-09-23
CUST002497,Lisa Smith,36,Employed,1.71,106549.82,Mortgage,Jacksonville,FL,2015-05-20
CUST002498,David Sharma,36,Retired,0.0,96268.69,Rent,Las Vegas,NV,2016-05-04
CUST002499,James Brown,49,Self-Employed,26.3,54009.42,Mortgage,Sacramento,CA,2015-05-11
CUST002500,John Rao,44,Self-Employed,0.81,54831.54,Mortgage,Miami,FL,2021-08-03
CUST002501,Sunita Kumar,46,Employed,0.44,245110.68,Own,Houston,TX,2021-05-03
CUST002502,Sunita Shah,51,Self-Employed,1.82,105866.43,Rent,Washington,DC,2018-01-25
CUST002503,Charles Reddy,36,Unemployed,0.0,,OWN,Memphis,Tennessee,2015-11-10
CUST002504,Ramesh Garcia,32,Employed,7.14,63576.1,Rent,Tucson,Arizona,2016-01-08
CUST002505,Susan Lopez,26,Self-Employed,15.56,48967.6,Mortgage,Oklahoma City,OK,2015-09-09
CUST002506,Susan Nair,30,Employed,7.21,55204.48,Rent,Portland,OR,2018-11-21
CUST002507,William Miller,75,Employed,6.48,28632.65,Mortgage,Portland,OR,2015-06-15
CUST002508,Kiran Garcia,54,Self-Employed,23.81,46762.93,Own,San Jose,CA,03/02/2017
CUST002509,Pooja Brown,23,Employed,7.25,177536.85,Mortgage,Nashville,TN,2016-09-29
CUST002510,Deepa Patel,24,EMPLOYED,0.75,84748.71,Mortgage,Memphis,TN,2016-01-17
CUST002511,Jessica Garcia,45,Self-Employed,3.1,15000.0,Mortgage,Jacksonville,FL,2017-08-14
CUST002512,Richard Johnson,46,Self-Employed,3.5,124247.91,Rent,Fresno,California,2020-07-27
CUST002513,Susan Rao,46,Employed,1.82,,Own,Atlanta,GA,2021-08-12
CUST002514,Richard Rodriguez,36,Retired,0.0,48263.4,Mortgage,Indianapolis,IN,2018-07-11
CUST002515,Sunita Anderson,38,Employed,6.22,92074.94,Own,Charlotte,NC,2016-11-19
CUST002516,Michael Shah,43,Retired,0.0,35751.96,Own,Nashville,TN,2017-11-10
CUST002517,David Williams,41,Self-Employed,4.9,45154.56,Rent,San Jose,CA,2018-04-22
CUST002518,Charles Williams,22,Employed,1.95,147138.24,Mortgage,Milwaukee,WI,2018-02-20
CUST002519,Anjali Brown,37,Employed,3.53,50866.61,Rent,Houston,TX,16/04/2017
CUST002520,Karen Williams,29,Employed,2.06,,own,Sacramento,CA,2020-02-04
CUST002521,Arjun Smith,42,Employed,2.65,57642.65,Own,Portland,OR,2015-05-09
CUST002522,Sarah Sharma,75,Self-Employed,6.59,57116.42,Mortgage,Portland,Oregon,2017-11-16
CUST002523,Kiran Mehta,44,Employed,10.76,122887.08,Mortgage,Sacramento,CA,2018-04-03
CUST002524,Michael Smith,36,Employed,3.55,60391.39,own,Tucson,AZ,2015-08-17
CUST002525,Patricia Rodriguez,51,Self-Employed,4.71,46492.7,Own,Dallas,Texas,2019-03-26
CUST002526,James Mehta,45,Employed,9.99,112087.34,Own,Memphis,TN,2017-02-15
CUST002527,Robert Brown,45,Employed,0.77,64374.58,Mortgage,Indianapolis,IN,15/07/2015
CUST002528,Jessica Kumar,47,Employed,0.88,38176.92,Rent,San Francisco,CA,2018-09-21
CUST002529,James Gonzalez,64,Self-Employed,2.23,119730.48,Mortgage,Columbus,OH,2015-08-28
CUST002530,Amit Rao,26,Self-Employed,1.85,67251.67,Rent,El Paso,TX,2015-08-23
CUST002531,Karen Sharma,45,Self-Employed,21.48,59979.35,Own,Philadelphia,PA,2020-04-10
CUST002532,Sneha Rao,28,Employed,4.15,66619.0,Rent,Baltimore,MD,2016-02-27
CUST002533,Arjun Gupta,46,Employed,3.71,31495.47,Own,Boston,MA,20/02/2016
CUST002534,Ramesh Hernandez,28,Employed,4.32,43625.96,mortgage,Philadelphia,PA,2017-03-18
CUST002535,Rahul Mehta,34,Employed,10.4,60002.98,Own,Fresno,CA,2019-04-25
CUST002536,Arjun Hernandez,36,Employed,1.4,53273.9,Mortgage,Fort Worth,TX,2016-12-16
CUST002537,Sarah Lopez,51,Employed,3.58,128470.81,Rent,Houston,TX,2015-06-22
CUST002538,Vikram Gonzalez,51,EMPLOYED,1.58,68216.62,Mortgage,Seattle,WA,05/10/2018
CUST002539,Patricia Lopez,25,Unemployed,0.0,100001.69,Rent,Memphis,Tennessee,2016-09-23
CUST002540,Arjun Brown,40,employed,7.51,60212.62,Rent,Omaha,NE,2015-09-26
CUST002541,James Anderson,31,Employed,15.78,112845.3,Own,Omaha,NE,2018-07-22
CUST002542,Vikram Reddy,24,Retired,0.0,76002.13,Mortgage,Chicago,IL,2020-03-11
CUST002543,William Smith,37,employed,0.86,60358.21,Rent,Phoenix,AZ,20/03/2020
CUST002544,Linda Kumar,36,Employed,11.34,59398.85,Own,Fort Worth,TX,2017-04-16
CUST002545,Karen Nair,69,Retired,0.0,33770.29,Rent,Raleigh,North Carolina,2020-06-25
CUST002546,Sarah Lopez,45,Retired,0.0,81157.7,RENT,Sacramento,CA,2021-04-04
CUST002547,Deepa Gupta,23,Employed,1.62,58447.09,Rent,Columbus,OH,2021-02-22
CUST002548,Sneha Kumar,33,Self-Employed,1.88,44302.87,Rent,Atlanta,GA,2015-07-12
CUST002549,Sunita Mehta,52,employed,3.01,116294.04,Rent,Columbus,OH,2015-08-23
CUST002550,Richard Smith,65,Self-Employed,8.83,28278.88,Rent,El Paso,TX,2019-01-10
CUST002551,Priya Smith,22,Retired,0.0,46467.22,Mortgage,Nashville,TN,2016-05-21
CUST002552,Rahul Johnson,22,Employed,6.03,110927.4,Own,New York,NY,29/05/2016
CUST002553,Priya Mehta,62,Unemployed,0.0,72353.11,Rent,Columbus,OH,2020-02-21
CUST002554,Deepa Davis,44,Self-Employed,1.09,58179.29,Rent,Fort Worth,TX,2016-10-30
CUST002555,Kiran Gonzalez,29,Employed,2.07,69605.73,Mortgage,San Diego,CA,2017-07-23
CUST002556,Jennifer Lopez,46,Self-Employed,3.81,66679.21,Mortgage,Atlanta,GA,2015-11-08
CUST002557,Ramesh Sharma,22,Employed,12.72,,Mortgage,Indianapolis,IN,23/09/2016
CUST002558,Michael Reddy,40,Employed,4.95,48554.53,RENT,Omaha,NE,2015-12-26
CUST002559,Anjali Martinez,43,Retired,0.0,157930.92,Own,Columbus,OH,2015-05-20
CUST002560,Richard Nair,51,EMPLOYED,0.58,40312.04,Mortgage,Louisville,KY,2016-10-26
CUST002561,Barbara Kumar,27,Employed,0.42,49464.94,Rent,Indianapolis,IN,2019-07-28
CUST002562,Pooja Johnson,41,Unemployed,0.0,43261.9,Own,Sacramento,CA,21/06/2021
CUST002563,William Sharma,28,RETIRED,0.0,56828.37,Rent,Oklahoma City,OK,08/01/2020
CUST002564,Jennifer Martinez,43,Unemployed,0.0,42197.92,Rent,Denver,CO,2015-09-11
CUST002565,Anil Garcia,29,Employed,3.01,80181.24,Rent,Memphis,TN,2017-08-15
CUST002566,Deepa Brown,35,Employed,0.03,67399.17,Mortgage,Milwaukee,WI,2017-11-23
CUST002567,Sneha Mehta,28,Employed,2.16,95237.45,Mortgage,Fresno,CA,2015-01-10
CUST002568,Sarah Davis,47,Employed,0.68,31870.47,Rent,Washington,DC,20/04/2016
CUST002569,Jessica Garcia,50,Retired,0.0,48815.14,mortgage,Nashville,TN,2021-08-18
CUST002570,Jennifer Brown,37,Self-Employed,3.08,52290.31,Own,San Francisco,CA,2015-10-27
CUST002571,Ramesh Nair,40,Employed,2.78,78699.19,Rent,Boston,MA,2021-06-17
CUST002572,Mary Garcia,22,EMPLOYED,5.17,37200.12,Mortgage,Minneapolis,MN,2017-05-01
CUST002573,Priya Gonzalez,36,Retired,0.0,103713.99,Own,Miami,FL,2015-12-27
CUST002574,Karen Davis,39,Unemployed,0.0,122008.91,own,Milwaukee,WI,2019-01-30
CUST002575,Thomas Mehta,71,Employed,11.76,33079.75,Rent,San Antonio,TX,2018-07-25
CUST002576,Sneha Mehta,26,Self-Employed,3.45,44599.43,Rent,Atlanta,GA,2017-03-28
CUST002577,Linda Mehta,57,Employed,2.41,43514.13,MORTGAGE,Oklahoma City,OK,2019-03-19
CUST002578,William Singh,51,Self-Employed,3.69,290521.17,Own,Columbus,OH,2018-04-24
CUST002579,Kiran Williams,43,Self-Employed,4.63,46261.25,Mortgage,Boston,MA,2016-04-01
CUST002580,Arjun Davis,61,Self-Employed,9.41,163828.47,Mortgage,Oklahoma City,OK,2016-03-05
CUST002581,John Shah,44,EMPLOYED,2.51,28001.71,Own,Portland,OR,2021-03-02
CUST002582,Arjun Gonzalez,44,Employed,0.26,33064.3,Mortgage,Chicago,IL,2018-09-14
CUST002583,Anjali Shah,39,Employed,4.98,39657.58,Mortgage,Cleveland,OH,12/01/2015
CUST002584,Ramesh Davis,54,Retired,0.0,36047.27,Mortgage,Charlotte,NC,2015-11-20
CUST002585,Joseph Rodriguez,53,Retired,0.0,,Rent,San Jose,CA,2019-08-17
CUST002586,Linda Martinez,32,Unemployed,0.0,39133.46,Mortgage,Los Angeles,CA,2019-05-10
CUST002587,Jennifer Brown,24,Retired,0.0,36621.66,Rent,San Francisco,CA,2018-07-09
CUST002588,Jennifer Hernandez,37,self-employed,6.9,119980.34,Rent,Sacramento,CA,2018-12-02
CUST002589,Richard Reddy,30,Employed,0.42,124776.1,Rent,Raleigh,NC,2020-01-12
CUST002590,Linda Patel,39,Self-Employed,3.41,105828.79,Own,Raleigh,NC,26/12/2016
CUST002591,Rahul Jones,54,Employed,2.32,81993.84,Rent,Portland,OR,2020-08-13
CUST002592,Priya Gonzalez,34,Employed,11.78,63300.33,Rent,Denver,CO,2018-10-01
CUST002593,James Martinez,39,Employed,0.87,44434.95,Mortgage,San Jose,CA,2021-06-15
CUST002594,Patricia Patel,40,Employed,7.78,33796.26,MORTGAGE,Fort Worth,TX,2016-06-18
CUST002595,Richard Gonzalez,50,Self-Employed,0.25,74443.63,Mortgage,El Paso,TX,2018-07-31
CUST002596,Ramesh Hernandez,22,Employed,6.05,29608.65,Own,Charlotte,NC,2020-03-05
CUST002597,Rahul Mehta,32,Employed,1.74,32979.7,mortgage,Memphis,TN,2017-07-08
CUST002598,William Kumar,42,Self-Employed,18.63,119580.85,Own,Cleveland,OH,2018-05-03
CUST002599,Joseph Brown,54,Self-Employed,5.57,187285.49,Own,Indianapolis,IN,2021-07-29
CUST002600,Vikram Smith,34,Employed,1.85,75809.36,Mortgage,Miami,FL,2019-06-17
CUST002601,Anil Hernandez,22,Employed,1.34,116293.71,rent,Sacramento,CA,2016-04-30
CUST002602,Barbara Martinez,47,Employed,5.1,51662.68,Rent,El Paso,TX,2018-01-31
CUST002603,Joseph Sharma,32,Self-Employed,1.59,26833.21,Rent,San Francisco,CA,2021-04-16
CUST002604,Anil Jones,25,Self-Employed,1.03,86448.4,Mortgage,Miami,FL,2018-03-29
CUST002605,Charles Jones,32,Employed,5.22,84252.51,mortgage,Miami,Florida,2020-05-13
CUST002606,Robert Gupta,37,Retired,0.0,62504.96,Rent,Milwaukee,WI,2017-03-28
CUST002607,Priya Martinez,32,Employed,1.36,51770.45,RENT,Austin,TX,2020-07-28
CUST002608,Pooja Nair,22,Employed,3.84,,Own,Washington,DC,2021-07-25
CUST002609,Linda Rodriguez,50,Employed,5.45,33142.12,Mortgage,Austin,TX,2020-03-26
CUST002610,Sneha Shah,55,Employed,14.23,37636.58,Rent,Dallas,TX,2017-09-02
CUST002611,Jessica Sharma,47,Retired,0.0,32700.19,Own,Fresno,CA,2020-12-01
CUST002612,Charles Nair,26,Employed,2.73,63005.91,Own,Miami,FL,2020-06-30
CUST002613,Anjali Johnson,37,Employed,9.3,31171.65,Mortgage,Jacksonville,FL,27/01/2016
CUST002614,Arjun Jones,39,Employed,2.91,39713.83,Rent,Fresno,CA,05/12/2016
CUST002615,Jessica Reddy,47,employed,0.7,39204.49,Own,Houston,TX,2021-04-07
CUST002616,Joseph Nair,48,Employed,2.09,51207.18,Rent,Tucson,AZ,09/10/2021
CUST002617,Patricia Rao,31,Employed,8.17,24528.12,Own,Chicago,IL,2018-03-07
CUST002618,Susan Sharma,40,Employed,15.6,63090.34,Mortgage,Phoenix,AZ,2021-05-05
CUST002619,Vikram Martinez,45,Employed,20.55,126548.66,Mortgage,Houston,TX,02/04/2019
CUST002620,David Smith,57,Self-Employed,5.1,64944.92,Own,New York,NY,10/05/2021
CUST002621,Vikram Hernandez,48,Self-Employed,3.25,150963.4,Rent,Portland,OR,2020-05-26
CUST002622,Ramesh Mehta,49,Employed,0.88,133305.52,Rent,Dallas,TX,2015-11-30
CUST002623,Sneha Lopez,41,Employed,0.54,95477.04,Mortgage,Charlotte,NC,17/08/2021
CUST002624,Vikram Gonzalez,56,Unemployed,0.0,62618.22,Own,Phoenix,AZ,2020-01-17
CUST002625,John Kumar,44,Employed,6.51,60687.94,Mortgage,San Jose,CA,13/08/2019
CUST002626,Charles Martinez,29,Employed,1.96,94682.06,Rent,New York,NY,2021-06-17
CUST002627,Richard Nair,56,Self-Employed,5.61,47334.64,Own,Columbus,Ohio,2018-12-01
CUST002628,Vikram Brown,48,Self-Employed,4.23,19350.77,Mortgage,Minneapolis,Minnesota,10/03/2015
CUST002629,William Hernandez,34,Employed,14.13,80434.82,Mortgage,Milwaukee,WI,2021-05-03
CUST002630,Patricia Nair,34,Employed,1.18,30374.5,Own,Boston,MA,2015-08-24
CUST002631,Lisa Anderson,43,Employed,4.47,33614.58,Mortgage,Houston,TX,2021-08-16
CUST002632,David Patel,45,Unemployed,0.0,,Mortgage,Arlington,Texas,2015-08-02
CUST002633,William Anderson,42,Employed,1.52,56552.52,Mortgage,Arlington,TX,2015-01-28
CUST002634,Sneha Martinez,43,Employed,2.21,25661.69,Rent,Atlanta,GA,2020-12-29
CUST002635,Barbara Miller,60,Employed,1.74,66124.52,Rent,Miami,FL,2021-06-14
CUST002636,Jessica Reddy,52,Employed,3.75,106903.71,mortgage,Los Angeles,CA,2020-01-06
CUST002637,Richard Reddy,42,Employed,4.08,,Mortgage,New York,NY,2020-11-14
CUST002638,James Lopez,51,Employed,10.03,128475.05,Mortgage,Fresno,CA,26/06/2016
CUST002639,Michael Mehta,27,employed,7.6,23479.84,Rent,Sacramento,CA,2020-08-04
CUST002640,Barbara Gonzalez,44,Self-Employed,1.8,213287.11,Own,Portland,OR,2017-01-16
CUST002641,Ramesh Mehta,61,Employed,13.39,46781.53,Own,New York,NY,2020-08-03
CUST002642,David Johnson,37,Self-Employed,10.14,65340.69,Rent,Los Angeles,CA,2016-05-15
CUST002643,Michael Lopez,29,Employed,4.92,19240.64,Own,Tucson,AZ,2017-06-18
CUST002644,Sneha Garcia,32,Unemployed,0.0,57683.03,Mortgage,Seattle,WA,2018-05-24
CUST002645,Patricia Brown,26,Retired,0.0,68671.48,Mortgage,Fresno,CA,2017-07-05
CUST002646,Pooja Shah,30,Employed,7.79,56857.46,Own,Denver,CO,2020-09-05
CUST002647,Arjun Patel,35,Retired,0.0,42708.42,Rent,Los Angeles,CA,2021-11-29
CUST002648,Ramesh Jones,23,Employed,0.67,33930.22,Rent,Minneapolis,MN,2017-01-11
CUST002649,Vikram Davis,40,Self-Employed,2.62,117985.38,Mortgage,Las Vegas,NV,2021-10-16
CUST002650,Robert Brown,50,Employed,1.19,60991.16,rent,Jacksonville,FL,2015-06-10
CUST002651,Sarah Gonzalez,29,Employed,11.15,150911.89,Own,San Antonio,TX,2015-04-03
CUST002652,Kiran Martinez,58,Employed,11.0,43656.64,Rent,San Antonio,TX,2017-01-26
CUST002653,Susan Shah,46,Employed,2.45,46125.59,Mortgage,Tucson,AZ,2015-01-25
CUST002654,Anjali Rao,52,SELF-EMPLOYED,0.74,97670.67,Mortgage,San Jose,CA,2015-12-17
CUST002655,Jennifer Rao,32,Employed,2.22,22611.53,Own,Indianapolis,IN,2018-11-30
CUST002656,Anil Shah,50,Employed,0.69,28909.4,Mortgage,Fort Worth,TX,2016-09-19
CUST002657,Anjali Rodriguez,26,Retired,0.0,115669.35,Rent,Arlington,TX,2019-08-26
CUST002658,Deepa Lopez,50,retired,0.0,29638.8,Mortgage,Tucson,AZ,2018-02-24
CUST002659,James Brown,42,retired,0.0,20101.9,mortgage,San Francisco,CA,11/12/2016
CUST002660,Linda Williams,46,Unemployed,0.0,183710.48,Rent,Washington,DC,2015-10-01
CUST002661,Linda Sharma,25,Employed,0.63,25944.36,Mortgage,Seattle,WA,2015-12-03
CUST002662,Pooja Davis,29,Employed,2.14,66867.72,Mortgage,Louisville,KY,2020-07-23
CUST002663,Mary Patel,47,Employed,0.2,62408.15,Rent,Philadelphia,PA,2016-02-23
CUST002664,Sneha Rodriguez,28,Retired,0.0,15000.0,Rent,Boston,MA,2019-11-27
CUST002665,Michael Patel,45,Employed,2.14,51001.47,Mortgage,Louisville,KY,2020-02-13
CUST002666,Susan Gonzalez,23,Employed,10.28,78358.36,Mortgage,Milwaukee,Wisconsin,2021-03-21
CUST002667,Sneha Shah,50,Employed,2.49,74056.65,rent,Cleveland,OH,27/01/2016
CUST002668,Ramesh Martinez,25,Employed,4.08,102961.71,own,Indianapolis,IN,2018-12-14
CUST002669,William Brown,46,Employed,18.78,47453.48,Own,Charlotte,NC,2019-12-03
CUST002670,Priya Williams,47,Self-Employed,5.15,91812.4,Mortgage,Nashville,TN,2021-08-16
CUST002671,Susan Gonzalez,31,Employed,3.47,39592.8,Mortgage,Philadelphia,PA,2017-01-15
CUST002672,Mary Gonzalez,46,Employed,0.52,25686.47,Mortgage,Chicago,Illinois,2020-03-30
CUST002673,Amit Sharma,43,Unemployed,0.0,27484.1,Rent,Philadelphia,PA,2021-03-31
CUST002674,John Kumar,33,Self-Employed,5.14,24902.76,Own,Louisville,KY,2018-12-28
CUST002675,Linda Rao,27,employed,0.57,109727.09,Rent,Memphis,TN,2017-02-08
CUST002676,Jessica Mehta,22,Retired,0.0,24131.08,Mortgage,Memphis,Tennessee,2015-01-11
CUST002677,Linda Garcia,44,Self-Employed,3.86,70574.44,Mortgage,Sacramento,CA,2019-02-10
CUST002678,Susan Smith,22,Employed,0.23,51044.11,Mortgage,Atlanta,GA,28/07/2017
